wb_id,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,gene_names,gene_name,score,human_symbol
WBGene000070101,7.79893299165618e-108,0.0495664740076316,0.099,0.055,1.44085287020848e-103,Motor,WBGene00007010,NA,WBGene000070101,0.044,PDCD6IP
WBGene00020443,1.06460744228485e-107,0.027703203613011,0.041,0.015,1.96686224962127e-103,Motor,WBGene00020443,esyt-2,WBGene00020443,0.026,ESYT1
WBGene00011832,1.23294698076014e-107,0.0134738448740993,0.014,0.001,2.27786954695436e-103,Motor,WBGene00011832,bgal-1,WBGene00011832,0.013,GLB1
WBGene00010888,1.43855472160467e-107,0.0282359614073681,0.045,0.017,2.65772984816463e-103,Motor,WBGene00010888,dlc-2,WBGene00010888,0.028,DYNLL2
WBGene00170951,2.10007871873282e-107,0.0191670588759846,0.021,0.004,3.87989543285889e-103,Motor,WBGene00170951,21ur-8256,WBGene00170951,0.017,
WBGene000067211,2.16743911336043e-107,0.0575885109138433,0.161,0.103,4.00434376193339e-103,Motor,WBGene00006721,NA,WBGene000067211,0.058,UCHL1
WBGene00000440,2.9210720947209e-107,0.0193879881111245,0.019,0.003,5.39668069499686e-103,Motor,WBGene00000440,ceh-17,WBGene00000440,0.016,PHOX2A
WBGene00020390,2.98584092216624e-107,0.0880827757077755,0.354,0.277,5.51634110370212e-103,Motor,WBGene00020390,T10B5.4,WBGene00020390,0.077,
WBGene000112921,3.22118573154199e-107,0.0555841147482407,0.14,0.087,5.95114063902382e-103,Motor,WBGene00011292,NA,WBGene000112921,0.053,
WBGene000046771,5.4903668740475e-107,0.0463793299348367,0.08,0.041,1.01434527998028e-102,Motor,WBGene00004677,NA,WBGene000046771,0.039,
WBGene000045671,1.33912110479684e-106,0.054406275268964,0.133,0.081,2.47402624111217e-102,Motor,WBGene00004567,NA,WBGene000045671,0.052,
WBGene00009559,1.71543713093581e-106,0.0448160874648454,0.096,0.053,3.16927009940391e-102,Motor,WBGene00009559,mtx-1,WBGene00009559,0.043,MTX1
WBGene00006923,1.76158845417172e-106,0.0568659587511613,0.129,0.079,3.25453466908224e-102,Motor,WBGene00006923,vhp-1,WBGene00006923,0.05,DUSP8
WBGene00021434,1.83972694755232e-106,0.012742017246978,0.013,0.001,3.39889553560292e-102,Motor,WBGene00021434,Y39A3A.3,WBGene00021434,0.012,
WBGene00201458,2.27469028787186e-106,0.0417361173440092,0.08,0.041,4.20249030684327e-102,Motor,WBGene00201458,VF15C11L.2,WBGene00201458,0.039,
WBGene000041091,2.97154404157315e-106,0.0464932924763517,0.101,0.056,5.48992761680639e-102,Motor,WBGene00004109,NA,WBGene000041091,0.045,STAM
WBGene000010811,4.39006135726258e-106,0.0542927535635919,0.126,0.076,8.11063835754262e-102,Motor,WBGene00001081,NA,WBGene000010811,0.05,MED12
WBGene00006433,6.55439511998467e-106,0.0583936689231819,0.161,0.104,1.21092449841717e-101,Motor,WBGene00006433,sdhb-1,WBGene00006433,0.057,SDHB
WBGene00019890,6.62455852042244e-106,0.0327407606348907,0.055,0.024,1.22388718664805e-101,Motor,WBGene00019890,R05F9.6,WBGene00019890,0.031,PGM1
WBGene00018423,1.93853982229807e-105,0.0388540254842225,0.057,0.025,3.58145232169569e-101,Motor,WBGene00018423,F44E2.10,WBGene00018423,0.032,MLEC
WBGene00021524,1.99597303386933e-105,0.022078745344531,0.027,0.007,3.68756018007358e-101,Motor,WBGene00021524,Y41D4B.24,WBGene00021524,0.02,
WBGene00010288,2.69614944077507e-105,0.0228222359666462,0.03,0.008,4.98113609183194e-101,Motor,WBGene00010288,F58H1.5,WBGene00010288,0.022,
WBGene000076641,3.41106728295739e-105,0.0482972095415397,0.097,0.053,6.30194680526378e-101,Motor,WBGene00007664,NA,WBGene000076641,0.044,CRHR1
WBGene000002811,3.47670606746858e-105,0.0504830003251714,0.137,0.084,6.42321445964821e-101,Motor,WBGene00000281,NA,WBGene000002811,0.053,CA2
WBGene00003998,4.44372487238264e-105,0.0257391829138978,0.033,0.01,8.20978170172693e-101,Motor,WBGene00003998,pgp-4,WBGene00003998,0.023,ABCB1
WBGene00019663,1.01394024156448e-104,0.0288011930363811,0.042,0.015,1.87325459629038e-100,Motor,WBGene00019663,K11H12.7,WBGene00019663,0.027,
WBGene00007520,1.11416187999874e-104,0.0283886304193592,0.039,0.014,2.05841407329767e-100,Motor,WBGene00007520,C11E4.6,WBGene00007520,0.025,ANKS1A
WBGene00006791,1.21250709539967e-104,0.0591000296941601,0.153,0.098,2.24010685875089e-100,Motor,WBGene00006791,unc-57,WBGene00006791,0.055,SH3GL1
WBGene00019588,1.51280521575099e-104,0.0124250999125822,0.012,0.001,2.79490763609995e-100,Motor,WBGene00019588,,WBGene00019588,0.011,
WBGene000032181,1.87409722518175e-104,0.0441196473746757,0.095,0.052,3.46239462352329e-100,Motor,WBGene00003218,NA,WBGene000032181,0.043,ZBTB40
WBGene000117941,2.26701495089579e-104,0.0425407979242883,0.064,0.03,4.18831012177998e-100,Motor,WBGene00011794,NA,WBGene000117941,0.034,ECE2
WBGene00013666,4.39340077130919e-104,0.0207979253389518,0.027,0.007,8.11680792499372e-100,Motor,WBGene00013666,Y105E8A.1,WBGene00013666,0.02,SH3BGR
WBGene00020909,7.98674189128292e-104,0.0126094762574286,0.013,0.001,1.47555056441452e-99,Motor,WBGene00020909,W01A11.1,WBGene00020909,0.012,EPHX1
WBGene00235303,1.12403760742362e-103,0.0205712310971923,0.023,0.005,2.07665947971515e-99,Motor,WBGene00235303,T13A10.64,WBGene00235303,0.018,
WBGene00011507,2.06472512049606e-103,0.0344362683165586,0.042,0.016,3.81457966011648e-99,Motor,WBGene00011507,T05H10.1,WBGene00011507,0.026,USP47
WBGene000076301,3.01468152703356e-103,0.0505202993495767,0.129,0.078,5.56962412119451e-99,Motor,WBGene00007630,NA,WBGene000076301,0.051,CHCHD2
WBGene000199431,8.88341400653982e-103,0.0283348472851857,0.044,0.016,1.64121073770823e-98,Motor,WBGene00019943,NA,WBGene000199431,0.028,
WBGene000178141,1.06954500035564e-102,0.0380954764541568,0.071,0.035,1.97598438815705e-98,Motor,WBGene00017814,NA,WBGene000178141,0.036,ZNF23
WBGene000016821,1.23576059920251e-102,0.0909945753297074,0.469,0.392,2.28306770702664e-98,Motor,WBGene00001682,NA,WBGene000016821,0.077,
WBGene000097791,1.56948528830086e-102,0.0373061544618207,0.076,0.038,2.89962407013584e-98,Motor,WBGene00009779,NA,WBGene000097791,0.038,
WBGene000067671,1.60487776858526e-102,0.0341142528005383,0.055,0.024,2.96501167746127e-98,Motor,WBGene00006767,NA,WBGene000067671,0.031,CADPS
WBGene000175801,2.15701236278925e-102,0.0389179802393948,0.074,0.037,3.98508034025315e-98,Motor,WBGene00017580,NA,WBGene000175801,0.037,CHRNA7
WBGene00019196,3.15184752819901e-102,0.0552842455950502,0.161,0.105,5.82303830834767e-98,Motor,WBGene00019196,H14A12.3,WBGene00019196,0.056,ROGDI
WBGene00004047,3.51673467888403e-102,0.0192861492194693,0.023,0.005,6.49716731923825e-98,Motor,WBGene00004047,plx-1,WBGene00004047,0.018,PLXNA1
WBGene00012030,4.02464316721649e-102,0.0320885920974508,0.054,0.023,7.43552825143246e-98,Motor,WBGene00012030,T25G3.3,WBGene00012030,0.031,NMD3
WBGene00021435,1.00707381574633e-101,0.0126952114406702,0.013,0.001,1.86056887459134e-97,Motor,WBGene00021435,Y39A3A.4,WBGene00021435,0.012,PTPRT
WBGene00019480,1.02791855499137e-101,0.0478124121901172,0.092,0.05,1.89907953034656e-97,Motor,WBGene00019480,K07C11.8,WBGene00019480,0.042,
WBGene00003610,1.1439237793763e-101,0.0271627676483064,0.032,0.01,2.11339918239771e-97,Motor,WBGene00003610,nhr-11,WBGene00003610,0.022,ESRRG
WBGene000147721,2.17738579856613e-101,0.0523935666399632,0.135,0.084,4.02272026285092e-97,Motor,WBGene00014772,NA,WBGene000147721,0.051,
WBGene00011447,2.38556715751225e-101,0.0132432802926135,0.013,0.001,4.40733532350389e-97,Motor,WBGene00011447,T04F8.9,WBGene00011447,0.012,
WBGene00010778,3.53168876635052e-101,0.0316629664134334,0.055,0.024,6.52479499583258e-97,Motor,WBGene00010778,gpdh-2,WBGene00010778,0.031,GPD1
WBGene00195214,3.73559899178095e-101,0.0107122449822302,0.01,0,6.9015191373153e-97,Motor,WBGene00195214,F11C1.10,WBGene00195214,0.01,
WBGene00006495,3.76916236414352e-101,0.0149487107601741,0.015,0.002,6.96352746775516e-97,Motor,WBGene00006495,cpna-1,WBGene00006495,0.013,CPNE5
WBGene00017464,3.94243315584992e-101,0.014502691155054,0.015,0.002,7.28364525543272e-97,Motor,WBGene00017464,sulp-2,WBGene00017464,0.013,SLC26A2
WBGene00004973,4.7892122876042e-101,0.0163310774966514,0.011,0,8.84806970134876e-97,Motor,WBGene00004973,spe-27,WBGene00004973,0.011,
WBGene000068052,5.09759371176454e-101,0.0592863463592231,0.157,0.102,9.41780438248498e-97,Motor,WBGene00006805,NA,WBGene000068052,0.055,TRIO
WBGene00009333,5.259838505287e-101,0.0263300709035439,0.024,0.006,9.71755163851774e-97,Motor,WBGene00009333,zzz-1,WBGene00009333,0.018,
WBGene00021771,6.9050728378838e-101,0.0426935477098797,0.094,0.052,1.27571220679903e-96,Motor,WBGene00021771,spe-48,WBGene00021771,0.042,
WBGene00268196,8.06667362718273e-101,0.0445804757922694,0.073,0.037,1.49031795262201e-96,Motor,WBGene00268196,F59A7.14,WBGene00268196,0.036,
WBGene00013740,9.05302841674798e-101,0.0306170993482718,0.051,0.021,1.67254699999419e-96,Motor,WBGene00013740,hut-1,WBGene00013740,0.03,SLC35B1
WBGene00013844,2.27520510434043e-100,0.0150605766458162,0.017,0.002,4.20344143026895e-96,Motor,WBGene00013844,fbxa-50,WBGene00013844,0.015,
WBGene000105601,2.42926279217989e-100,0.0501145049934427,0.12,0.072,4.48806300855235e-96,Motor,WBGene00010560,NA,WBGene000105601,0.048,EIF2S2
WBGene000049321,2.69546997126878e-100,0.0336583863284443,0.059,0.027,4.97988077191908e-96,Motor,WBGene00004932,NA,WBGene000049321,0.032,SOD2
WBGene000044671,3.28367646025083e-100,0.0701222580076203,0.299,0.224,6.06659226031342e-96,Motor,WBGene00004467,NA,WBGene000044671,0.075,PSMD14
WBGene00012124,4.72866609820301e-100,0.0324411032684356,0.05,0.021,8.73621061643006e-96,Motor,WBGene00012124,T28D6.4,WBGene00012124,0.029,ANKRD50
WBGene000192951,5.27532769418986e-100,0.0260878300175102,0.04,0.015,9.74616791501577e-96,Motor,WBGene00019295,NA,WBGene000192951,0.025,PFKFB3
WBGene00019825,5.46078177336429e-100,0.0340559832244176,0.037,0.013,1.00887943262905e-95,Motor,WBGene00019825,R02D3.8,WBGene00019825,0.024,ERI3
WBGene000104051,9.15326627482322e-100,0.0379018808825699,0.067,0.033,1.69106594427359e-95,Motor,WBGene00010405,NA,WBGene000104051,0.034,GSPT1
WBGene00020023,1.0990698278935e-99,0.0248911975426045,0.034,0.011,2.03053150703323e-95,Motor,WBGene00020023,frpr-16,WBGene00020023,0.023,HCRTR2
WBGene000105001,1.10436224270887e-99,0.0498673676292108,0.113,0.067,2.04030924340464e-95,Motor,WBGene00010500,NA,WBGene000105001,0.046,ARFGAP1
WBGene00008198,1.40094772321449e-99,0.0483017848689074,0.122,0.074,2.58825091863877e-95,Motor,WBGene00008198,C49C3.8,WBGene00008198,0.048,
WBGene00009163,2.54987208227903e-99,0.0200817782755142,0.025,0.006,4.71088867201051e-95,Motor,WBGene00009163,drsh-1,WBGene00009163,0.019,DROSHA
WBGene000144541,4.86289746342374e-99,0.0898527421459875,0.331,0.256,8.98420306367535e-95,Motor,WBGene00014454,NA,WBGene000144541,0.075,
WBGene00022303,5.91956070320303e-99,0.0187680949755903,0.022,0.005,1.09363883991676e-94,Motor,WBGene00022303,Y76B12C.9,WBGene00022303,0.017,
WBGene000016481,7.97543420706908e-99,0.0715709282955506,0.25,0.184,1.47346146975601e-94,Motor,WBGene00001648,NA,WBGene000016481,0.066,GNAO1
WBGene00013746,9.76097922979541e-99,0.0253242843971114,0.032,0.01,1.8033409127047e-94,Motor,WBGene00013746,lgc-55,WBGene00013746,0.022,GABRR2
WBGene00201831,2.18754379291784e-98,0.0108395585295117,0.01,0,4.04148715741571e-94,Motor,WBGene00201831,Y60A9A.6,WBGene00201831,0.01,
WBGene000194661,2.71534220923535e-98,0.100469364846033,0.607,0.556,5.01659473156231e-94,Motor,WBGene00019466,NA,WBGene000194661,0.0509999999999999,
WBGene000196801,3.09750618074641e-98,0.0465236931089604,0.117,0.07,5.722642668929e-94,Motor,WBGene00019680,NA,WBGene000196801,0.047,
WBGene000011871,3.62920547013311e-98,0.0441874234558361,0.094,0.052,6.70495710607092e-94,Motor,WBGene00001187,NA,WBGene000011871,0.042,CACNA1C
WBGene00000053,4.41667732446354e-98,0.0279114125449632,0.034,0.011,8.15981135694639e-94,Motor,WBGene00000053,acr-14,WBGene00000053,0.023,CHRNA7
WBGene000202691,5.72858157585644e-98,0.0372803960129762,0.064,0.031,1.05835544613948e-93,Motor,WBGene00020269,NA,WBGene000202691,0.033,ETF1
WBGene000104751,9.5199654461731e-98,0.0457630859088199,0.098,0.055,1.75881361618048e-93,Motor,WBGene00010475,NA,WBGene000104751,0.043,
WBGene00044463,3.1455871656467e-97,0.0136920589905603,0.014,0.001,5.81147228853228e-93,Motor,WBGene00044463,W09G12.10,WBGene00044463,0.013,
WBGene00044145,3.29945357699584e-97,0.0162390322644437,0.014,0.001,6.09574048349982e-93,Motor,WBGene00044145,M163.9,WBGene00044145,0.013,
WBGene000227201,4.07175699758707e-97,0.0431428619279081,0.072,0.037,7.52257105304211e-93,Motor,WBGene00022720,NA,WBGene000227201,0.035,
WBGene000120041,4.19390302023272e-97,0.0570906245069609,0.137,0.087,7.74823582987995e-93,Motor,WBGene00012004,NA,WBGene000120041,0.05,DYNLRB2
WBGene00011875,7.71303339965006e-97,0.0143212813531751,0.016,0.002,1.42498292058535e-92,Motor,WBGene00011875,cox-14,WBGene00011875,0.014,
WBGene00009531,9.50180056923078e-97,0.0357415174680406,0.068,0.034,1.75545765516539e-92,Motor,WBGene00009531,F38B2.4,WBGene00009531,0.034,AK1
WBGene000181641,1.46372370722788e-96,0.0408068020077666,0.088,0.048,2.70422954910351e-92,Motor,WBGene00018164,NA,WBGene000181641,0.04,
WBGene00019771,2.04035147952296e-96,0.0250856408026517,0.037,0.013,3.76954935841867e-92,Motor,WBGene00019771,M04F3.5,WBGene00019771,0.024,MTSS1L
WBGene00012386,2.27528253769608e-96,0.0347120369914004,0.064,0.031,4.2035844883935e-92,Motor,WBGene00012386,agef-1,WBGene00012386,0.033,ARFGEF2
WBGene00006373,2.64095702197311e-96,0.037459832689504,0.076,0.039,4.87916809809532e-92,Motor,WBGene00006373,syx-5,WBGene00006373,0.037,STX5
WBGene00016603,7.37888099505204e-96,0.0545494929191135,0.154,0.101,1.36324826383586e-91,Motor,WBGene00016603,met-1,WBGene00016603,0.053,SETD2
WBGene000003791,1.96432202429394e-95,0.0548046351072167,0.17,0.114,3.62908493988305e-91,Motor,WBGene00000379,NA,WBGene000003791,0.056,CCT4
WBGene00016170,2.15358203014777e-95,0.0271660451413073,0.042,0.016,3.97874280069801e-91,Motor,WBGene00016170,tmem-131,WBGene00016170,0.026,TMEM131
WBGene00008459,2.69973677266404e-95,0.029470190411028,0.046,0.019,4.98776368749681e-91,Motor,WBGene00008459,mrpl-53,WBGene00008459,0.027,MRPL53
WBGene000001221,4.07798244997666e-95,0.049585197563879,0.13,0.081,7.53407257633187e-91,Motor,WBGene00000122,NA,WBGene000001221,0.049,
WBGene000111981,4.66622856065613e-95,0.0521228842602704,0.147,0.096,8.62085726581219e-91,Motor,WBGene00011198,NA,WBGene000111981,0.051,
WBGene00016278,6.04239837385449e-95,0.0354193965436977,0.067,0.033,1.11633309956962e-90,Motor,WBGene00016278,erp-44.1,WBGene00016278,0.034,ERP44
WBGene000004751,1.26613013773773e-94,0.0579671376112604,0.141,0.091,2.33917542947046e-90,Motor,WBGene00000475,NA,WBGene000004751,0.05,YBX3
WBGene000218451,1.87210868646092e-94,0.0374232918743565,0.076,0.04,3.45872079823655e-90,Motor,WBGene00021845,NA,WBGene000218451,0.036,POLR2G
WBGene00013025,2.6967424039456e-94,0.0503467495329278,0.12,0.074,4.9822315912895e-90,Motor,WBGene00013025,vha-13,WBGene00013025,0.046,ATP6V1A
WBGene000069171,4.82954064480919e-94,0.0503394627308789,0.14,0.089,8.92257634128498e-90,Motor,WBGene00006917,NA,WBGene000069171,0.051,ATP6V1E1
WBGene00022667,5.28593325681254e-94,0.0448431217305075,0.091,0.051,9.76576169196117e-90,Motor,WBGene00022667,ZK154.5,WBGene00022667,0.04,
WBGene000129031,8.48195107877756e-94,0.0368147157523551,0.075,0.039,1.56704046180415e-89,Motor,WBGene00012903,NA,WBGene000129031,0.036,CHMP2A
WBGene000198881,1.17744049363808e-93,0.0433800063459745,0.1,0.058,2.17532131199635e-89,Motor,WBGene00019888,NA,WBGene000198881,0.042,BTBD10
WBGene000121131,1.84563490001465e-93,0.0407683311752788,0.108,0.063,3.40981047777708e-89,Motor,WBGene00012113,NA,WBGene000121131,0.045,
WBGene00017268,4.20026358453019e-93,0.0237688385658603,0.036,0.013,7.75998697241952e-89,Motor,WBGene00017268,hmgr-1,WBGene00017268,0.023,HMGCR
WBGene000114811,4.34959518672988e-93,0.0553325265593975,0.143,0.093,8.03587710748345e-89,Motor,WBGene00011481,NA,WBGene000114811,0.05,HM13
WBGene00007502,4.36694975008627e-93,0.0242395198204318,0.032,0.01,8.06793966328439e-89,Motor,WBGene00007502,glb-4,WBGene00007502,0.022,
WBGene00015160,4.98176773787853e-93,0.0166795607011596,0.02,0.004,9.20381589573059e-89,Motor,WBGene00015160,B0361.6,WBGene00015160,0.016,SPOUT1
WBGene00044676,5.43643270293772e-93,0.017196581272863,0.014,0.002,1.00438094186774e-88,Motor,WBGene00044676,fbxa-42,WBGene00044676,0.012,
WBGene00020904,8.69333091489286e-93,0.0145051524354934,0.016,0.002,1.60609288652646e-88,Motor,WBGene00020904,T28F12.1,WBGene00020904,0.014,
WBGene000188491,9.47583397899488e-93,0.0406802914413182,0.091,0.052,1.75066032761931e-88,Motor,WBGene00018849,NA,WBGene000188491,0.039,SUPT16H
WBGene000093531,2.48778783514387e-92,0.0465586018396387,0.125,0.078,4.59618802542829e-88,Motor,WBGene00009353,NA,WBGene000093531,0.047,SDHD
WBGene00006402,2.92622667257873e-92,0.0332954450931463,0.062,0.03,5.40620377758921e-88,Motor,WBGene00006402,fut-3,WBGene00006402,0.032,FUT5
WBGene00235380,3.62454848472847e-92,0.0331322584737622,0.035,0.013,6.69635332553585e-88,Motor,WBGene00235380,C24D10.49,WBGene00235380,0.022,
WBGene00014200,4.60381809566847e-92,0.0281602074199254,0.052,0.023,8.50555393174751e-88,Motor,WBGene00014200,scrm-2,WBGene00014200,0.029,PLSCR1
WBGene000039311,7.42498157189208e-92,0.0205018999885098,0.028,0.008,1.37176534540706e-87,Motor,WBGene00003931,NA,WBGene000039311,0.02,ILK
WBGene000210631,1.37733740833173e-91,0.0407458291327127,0.07,0.036,2.54463086189288e-87,Motor,WBGene00021063,NA,WBGene000210631,0.034,SBDS
WBGene00022106,1.58061031868856e-91,0.0339213370144206,0.061,0.029,2.92017756377711e-87,Motor,WBGene00022106,lgc-46,WBGene00022106,0.032,GABRB1
WBGene000177781,1.94204263433253e-91,0.0441812957874098,0.108,0.065,3.58792376692935e-87,Motor,WBGene00017778,NA,WBGene000177781,0.043,NONO
WBGene000067601,4.78337611083205e-91,0.0327083085316684,0.045,0.019,8.83728736476221e-87,Motor,WBGene00006760,NA,WBGene000067601,0.026,BAG2
WBGene00013168,7.17219979178911e-91,0.0401644630012586,0.094,0.054,1.32506391153304e-86,Motor,WBGene00013168,arp-1,WBGene00013168,0.04,ACTR1B
WBGene000021901,9.07210364562673e-91,0.0661473669378984,0.249,0.184,1.67607114852954e-86,Motor,WBGene00002190,NA,WBGene000021901,0.065,PRKAR1A
WBGene00010037,1.17742553773372e-90,0.0631182384008427,0.225,0.164,2.17529368096306e-86,Motor,WBGene00010037,F54C8.4,WBGene00010037,0.061,DUSP11
WBGene000096721,1.95550227058157e-90,0.0319401434695596,0.059,0.028,3.61279044489945e-86,Motor,WBGene00009672,NA,WBGene000096721,0.031,GCFC2
WBGene00001563,2.18524772669655e-90,0.0329490372130114,0.062,0.03,4.03724517507187e-86,Motor,WBGene00001563,gei-6,WBGene00001563,0.032,
WBGene00006801,3.02073029174567e-90,0.0465333060457108,0.103,0.061,5.58079921400013e-86,Motor,WBGene00006801,unc-68,WBGene00006801,0.042,RYR1
WBGene00007260,3.11796403624061e-90,0.0379011938744043,0.077,0.041,5.76043855695453e-86,Motor,WBGene00007260,olrn-1,WBGene00007260,0.036,
WBGene00000508,3.69393248877953e-90,0.0335446334199505,0.062,0.03,6.82454027302018e-86,Motor,WBGene00000508,cit-1.2,WBGene00000508,0.032,CCNT1
WBGene00013843,4.17279950701813e-90,0.0130638218136365,0.014,0.002,7.709247089216e-86,Motor,WBGene00013843,,WBGene00013843,0.012,
WBGene00004736,4.66293456737798e-90,0.0457675581338351,0.106,0.063,8.61477161323081e-86,Motor,WBGene00004736,sca-1,WBGene00004736,0.043,ATP2A1
WBGene00013317,5.16644199156114e-90,0.0707881099286956,0.262,0.198,9.5450015794092e-86,Motor,WBGene00013317,Y57G11C.22,WBGene00013317,0.064,PICK1
WBGene00001179,5.49209294376863e-90,0.0377643016586713,0.068,0.035,1.01466417136125e-85,Motor,WBGene00001179,egl-10,WBGene00001179,0.033,RGS7
WBGene000011301,5.53158035817172e-90,0.050712342285046,0.122,0.077,1.02195947117222e-85,Motor,WBGene00001130,NA,WBGene000011301,0.045,DNM1
WBGene00018795,6.07659870615853e-90,0.0380806326464457,0.084,0.046,1.12265161096279e-85,Motor,WBGene00018795,F54C4.4,WBGene00018795,0.038,
WBGene000067862,6.36694730687751e-90,0.0508567966834975,0.13,0.083,1.17629351494562e-85,Motor,WBGene00006786,NA,WBGene000067862,0.047,ULK1
WBGene00007107,1.25678921635332e-89,0.0497511959653302,0.129,0.082,2.32191807721276e-85,Motor,WBGene00007107,pfd-4,WBGene00007107,0.047,PFDN4
WBGene000162502,1.2880784490572e-89,0.0844189240748509,0.366,0.293,2.37972493463317e-85,Motor,WBGene00016250,NA,WBGene000162502,0.073,HSPA4
WBGene000098812,4.69542604531926e-89,0.0565724446354642,0.188,0.131,8.67479961872733e-85,Motor,WBGene00009881,NA,WBGene000098812,0.057,RNASEK
WBGene000049441,5.53641111257816e-89,0.0403501187286565,0.089,0.05,1.02285195304881e-84,Motor,WBGene00004944,NA,WBGene000049441,0.039,CUBN
WBGene00019211,6.53663728079544e-89,0.0333568092303589,0.058,0.028,1.20764373762696e-84,Motor,WBGene00019211,H18N23.2,WBGene00019211,0.03,PPP1R3B
