p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.39618966556919e-11	0.308018072940412	0.476	0.211	1.48125214591688e-06	MUC5AC+ High	OARD1
4.42485301194756e-11	0.57594920288302	0.495	0.227	1.49090997384561e-06	MUC5AC+ High	USP11
4.51520321025105e-11	1.37598576321795	0.602	0.344	1.52135256966199e-06	MUC5AC+ High	SRP72
4.5498995758707e-11	1.18099565777581	0.553	0.283	1.53304316309387e-06	MUC5AC+ High	SDHA
4.62044406450864e-11	2.09313397007706	0.553	0.287	1.55681242309554e-06	MUC5AC+ High	TROVE2
4.64148188032694e-11	1.19977913726931	0.32	0.119	1.56390090475736e-06	MUC5AC+ High	ENTPD4
4.7736991794828e-11	0.905173419206986	0.485	0.228	1.60845020153493e-06	MUC5AC+ High	CNOT4
4.98674327222139e-11	1.45043620340644	0.456	0.211	1.68023327814228e-06	MUC5AC+ High	NTMT1
5.08867233141346e-11	0.706024957528241	0.505	0.233	1.71457725534645e-06	MUC5AC+ High	MRPS14
5.14052206302757e-11	0.864628504303317	0.408	0.17	1.73204750391651e-06	MUC5AC+ High	TOPORS-AS1
5.17751687381154e-11	0.503107209925753	0.291	0.1	1.74451253546206e-06	MUC5AC+ High	SCAPER
5.17923998104012e-11	1.11522185443268	0.505	0.251	1.74509311921166e-06	MUC5AC+ High	NAPRT
5.22838935953204e-11	0.429651246469776	0.408	0.171	1.76165351080073e-06	MUC5AC+ High	OVCA2
5.2626859428867e-11	0.396779460436539	0.33	0.119	1.77320940159624e-06	MUC5AC+ High	TULP4
5.38921465226226e-11	0.597643809352367	0.427	0.184	1.81584198493325e-06	MUC5AC+ High	ZCCHC10
5.49551926549276e-11	1.35106401685976	0.388	0.161	1.85166026131513e-06	MUC5AC+ High	PDZD8
5.49578390639568e-11	1.14684465442919	0.534	0.26	1.85174942942096e-06	MUC5AC+ High	LARP1
5.52851615025962e-11	0.814677576373233	0.427	0.184	1.86277823166848e-06	MUC5AC+ High	FAF2
5.53623486761742e-11	0.909219699369687	0.427	0.185	1.86537897629501e-06	MUC5AC+ High	ATP5S
5.59087599600065e-11	0.492497580426526	0.369	0.147	1.88378975809246e-06	MUC5AC+ High	HMCES
5.6017114848259e-11	0.660708407791384	0.379	0.152	1.88744066769724e-06	MUC5AC+ High	STX18
5.63660914054953e-11	0.674274443038507	0.311	0.112	1.89919908381676e-06	MUC5AC+ High	NOC4L
5.67131628162725e-11	0.364207845518285	0.612	0.324	1.91089330793148e-06	MUC5AC+ High	TRIP12
5.97503795090958e-11	0.583180015139461	0.282	0.095	2.01322928717947e-06	MUC5AC+ High	MOV10
6.1615822211206e-11	0.740990793956753	0.33	0.124	2.07608351358438e-06	MUC5AC+ High	NDUFAF6
6.29897318658798e-11	0.576463994285931	0.311	0.111	2.12237602548895e-06	MUC5AC+ High	MAD2L1BP
6.30336660881578e-11	2.02141795831984	0.456	0.208	2.12385634517439e-06	MUC5AC+ High	CCSER2
6.59038979752471e-11	0.377993067573247	0.272	0.09	2.22056593837797e-06	MUC5AC+ High	NSDHL
6.60827233724013e-11	0.970294970890503	0.447	0.202	2.22659128130969e-06	MUC5AC+ High	CBWD2
6.70320094731019e-11	1.01416987991791	0.456	0.203	2.25857652718669e-06	MUC5AC+ High	PHAX
6.79468450957318e-11	0.875581872905556	0.262	0.085	2.28940099865559e-06	MUC5AC+ High	RAB40C
6.82959104707759e-11	0.535452755622683	0.437	0.201	2.30116240740232e-06	MUC5AC+ High	PPP6R3
6.87530548022599e-11	0.466562682428644	0.252	0.08	2.31656542850734e-06	MUC5AC+ High	CPTP
6.91737446117899e-11	0.510920403130303	0.301	0.104	2.33074015094965e-06	MUC5AC+ High	COQ6
6.95465545251431e-11	0.769770346200192	0.311	0.11	2.34330160817017e-06	MUC5AC+ High	PEX10
7.1332142364897e-11	0.633452751433939	0.553	0.283	2.40346520484284e-06	MUC5AC+ High	VPS51
7.34906321729007e-11	0.686538930340179	0.301	0.107	2.47619336043372e-06	MUC5AC+ High	ZSWIM8
8.00662714377775e-11	0.37682365775067	0.262	0.084	2.69775294982447e-06	MUC5AC+ High	DNAJC25
8.12746501243765e-11	0.922463641333119	0.534	0.267	2.73846806129074e-06	MUC5AC+ High	PTPRA
8.32624794018731e-11	0.457645929120327	0.408	0.168	2.80544598096671e-06	MUC5AC+ High	RPA1
8.56043197069118e-11	1.12170057013145	0.466	0.209	2.88435194820469e-06	MUC5AC+ High	PSMG1
8.67426930070974e-11	0.365450474459044	0.32	0.116	2.92270829818114e-06	MUC5AC+ High	EPB41
8.70989182320922e-11	0.616136349274987	0.427	0.186	2.93471095091211e-06	MUC5AC+ High	OGFOD3
8.81518736816915e-11	1.12686048448929	0.35	0.135	2.97018923183091e-06	MUC5AC+ High	SIGMAR1
9.34797850789208e-11	0.868512676712704	0.515	0.26	3.14970787844916e-06	MUC5AC+ High	POLR2B
9.34862199126269e-11	0.519855243601683	0.447	0.192	3.14992469373605e-06	MUC5AC+ High	HGSNAT
9.58381241326269e-11	0.80660896315407	0.427	0.189	3.22916975452473e-06	MUC5AC+ High	RIC8A
9.71517348351683e-11	0.677672723303357	0.437	0.192	3.27343055353616e-06	MUC5AC+ High	RAB21
9.72164787544035e-11	0.532768680210957	0.33	0.122	3.27561203515087e-06	MUC5AC+ High	FBXO22
9.82992532657659e-11	0.680240807769192	0.369	0.149	3.31209503953672e-06	MUC5AC+ High	NSF
1.00364429675829e-10	0.688067830951119	0.282	0.097	3.38167909349739e-06	MUC5AC+ High	NPRL3
1.05723186335159e-10	2.22299432842872	0.32	0.12	3.56223704037685e-06	MUC5AC+ High	COG3
1.09986434996217e-10	0.484684748601754	0.369	0.147	3.70588294076252e-06	MUC5AC+ High	FBXO3
1.11375404234951e-10	0.627594983792401	0.301	0.108	3.75268287029245e-06	MUC5AC+ High	CENPB
1.21648466691976e-10	0.524005699823314	0.417	0.175	4.09882343671943e-06	MUC5AC+ High	COMMD3
1.24533717770973e-10	2.07378791810007	0.505	0.248	4.19603908657517e-06	MUC5AC+ High	KRCC1
1.27571691759801e-10	0.4823405997257	0.34	0.127	4.29840058215472e-06	MUC5AC+ High	ERAP1
1.29863027669387e-10	0.783859207510383	0.417	0.177	4.37560485429233e-06	MUC5AC+ High	NELFCD
1.31536303344788e-10	0.738189617127983	0.485	0.232	4.43198420489929e-06	MUC5AC+ High	C6orf89
1.36689786058756e-10	0.466215622766147	0.592	0.326	4.60562565146374e-06	MUC5AC+ High	WDR61
1.37777027103422e-10	0.846807897679742	0.466	0.217	4.64225915122269e-06	MUC5AC+ High	NSD1
1.37857403688757e-10	2.1335383724201	0.553	0.27	4.64496735988898e-06	MUC5AC+ High	MRPL22
1.40086136213828e-10	0.779459147265248	0.34	0.133	4.72006227358872e-06	MUC5AC+ High	ABCF3
1.40331577897608e-10	0.37534431504025	0.32	0.116	4.72833218568199e-06	MUC5AC+ High	TIMM22
1.41030482563725e-10	1.05307995527088	0.282	0.098	4.75188107950215e-06	MUC5AC+ High	PEX7
1.4610305510891e-10	1.50379171359027	0.447	0.21	4.92279633883962e-06	MUC5AC+ High	NCBP2-AS2
1.46150146095239e-10	0.438858894526426	0.301	0.107	4.92438302253299e-06	MUC5AC+ High	ITFG2
1.48008781758982e-10	0.644343067406604	0.311	0.113	4.98700789258715e-06	MUC5AC+ High	PHF6
1.48519860848185e-10	1.19242126797516	0.476	0.224	5.00422819141875e-06	MUC5AC+ High	NUTM2B-AS1
1.50114537004646e-10	0.42271046980266	0.282	0.096	5.05795920983456e-06	MUC5AC+ High	CHMP7
1.5139426413235e-10	1.7411070902668	0.427	0.19	5.10107833567541e-06	MUC5AC+ High	KEAP1
1.55463386323251e-10	1.36577894132654	0.262	0.087	5.23818333877563e-06	MUC5AC+ High	KLHL5
1.56867934447426e-10	1.34915048712349	0.534	0.283	5.28550818327157e-06	MUC5AC+ High	GPS1
1.60819188553587e-10	1.04001012906757	0.32	0.123	5.41864173912456e-06	MUC5AC+ High	TSC2
1.61078580261137e-10	0.910718811869965	0.515	0.251	5.42738168331875e-06	MUC5AC+ High	COMMD2
1.65384371514375e-10	1.34065475025171	0.388	0.164	5.57246101380536e-06	MUC5AC+ High	FAM104A
1.68614561121771e-10	0.58466039730677	0.272	0.092	5.68129902243696e-06	MUC5AC+ High	YAE1D1
1.68818668939897e-10	0.653318086859217	0.495	0.253	5.6881762312609e-06	MUC5AC+ High	PFDN4
1.74671729546781e-10	0.729073964105649	0.34	0.135	5.88538925534923e-06	MUC5AC+ High	H6PD
1.81053329771976e-10	0.353773875460572	0.408	0.175	6.10041089333697e-06	MUC5AC+ High	SLC39A4
1.81819917621242e-10	0.599982919114025	0.32	0.12	6.12624030433014e-06	MUC5AC+ High	DGCR2
1.83925355782583e-10	0.907958074134846	0.35	0.134	6.19718093773837e-06	MUC5AC+ High	TANC2
1.90646556393664e-10	1.64747219139272	0.379	0.159	6.42364507112812e-06	MUC5AC+ High	TMUB2
2.00781022644795e-10	0.628003026807442	0.252	0.083	6.76511577699372e-06	MUC5AC+ High	ZNF121
2.02072735473365e-10	0.682275689507943	0.291	0.103	6.80863874903958e-06	MUC5AC+ High	FADD
2.04102178627437e-10	2.51397569353655	0.592	0.332	6.87701880667286e-06	MUC5AC+ High	ANKRD11
2.04304972493595e-10	0.278052575586555	0.495	0.237	6.88385174319918e-06	MUC5AC+ High	MAML2
2.08813628372235e-10	0.47497253665832	0.592	0.333	7.03576639437407e-06	MUC5AC+ High	EPN1
2.12023790979116e-10	1.16674768316439	0.466	0.223	7.14392961325034e-06	MUC5AC+ High	TARDBP
2.2639040094455e-10	0.672398879611104	0.544	0.285	7.62799816942568e-06	MUC5AC+ High	CCDC59
2.30110183203686e-10	1.13119762762333	0.291	0.106	7.75333251286501e-06	MUC5AC+ High	UNK
2.30845852377329e-10	0.466192621092672	0.359	0.144	7.77812015000173e-06	MUC5AC+ High	GGCX
2.41898006171456e-10	0.364171366688125	0.408	0.17	8.15051141994103e-06	MUC5AC+ High	METTL17
2.43298266186296e-10	0.572206511901314	0.456	0.211	8.19769178088106e-06	MUC5AC+ High	MAP4K5
2.47020374049111e-10	0.532220478029796	0.301	0.108	8.32310448321073e-06	MUC5AC+ High	SMARCAD1
2.48673905262275e-10	1.20911373662604	0.476	0.226	8.3788185639071e-06	MUC5AC+ High	CUL5
2.48972172266741e-10	0.606031624592237	0.35	0.136	8.38886837235558e-06	MUC5AC+ High	ADNP
2.5110294315412e-10	0.697544504026162	0.32	0.119	8.46066256663493e-06	MUC5AC+ High	UBAP2
2.51782982547538e-10	0.51124128732634	0.34	0.132	8.48357581395675e-06	MUC5AC+ High	RPP25L
2.57733101712337e-10	0.455592089033157	0.252	0.082	8.68405912909548e-06	MUC5AC+ High	SLC30A6
2.59205031783607e-10	1.1573461033784	0.583	0.318	8.73365434091685e-06	MUC5AC+ High	LUC7L2
2.59368465304239e-10	0.73566845821551	0.447	0.209	8.73916106996104e-06	MUC5AC+ High	TTC14
2.61593474703168e-10	1.80688811660369	0.553	0.309	8.81413053664856e-06	MUC5AC+ High	VPS36
2.64425284874836e-10	0.549743318575926	0.282	0.098	8.90954554857273e-06	MUC5AC+ High	ZNF830
2.71697662788152e-10	0.623900420080951	0.359	0.146	9.154581049984e-06	MUC5AC+ High	MLLT6
2.73320345577253e-10	0.820990533339082	0.563	0.301	9.20925572387996e-06	MUC5AC+ High	CUEDC2
2.73991418201763e-10	0.621557580325512	0.466	0.215	9.23186684489019e-06	MUC5AC+ High	RAF1
2.7427669190034e-10	0.522281766396274	0.388	0.164	9.24147885689005e-06	MUC5AC+ High	MITD1
2.79729647130166e-10	0.729242603793544	0.456	0.203	9.42521073040382e-06	MUC5AC+ High	SPTLC1
2.80318739252982e-10	3.03226825090743	0.505	0.256	9.44505960038999e-06	MUC5AC+ High	HIPK2
2.82246340561889e-10	0.329085939569546	0.515	0.253	9.51000819889229e-06	MUC5AC+ High	DHX30
2.85609932078168e-10	0.784305894839548	0.427	0.185	9.62334105144178e-06	MUC5AC+ High	DCAF12
2.93104044142132e-10	0.699632428900733	0.505	0.244	9.87584766332499e-06	MUC5AC+ High	ERBB2IP
2.96397855495704e-10	0.529406546456521	0.495	0.232	9.98682934307226e-06	MUC5AC+ High	LRPPRC
2.99464198767304e-10	0.715253799683306	0.388	0.161	1.00901467132655e-05	MUC5AC+ High	TCEA2
2.99751794911085e-10	0.599962137955392	0.466	0.218	1.00998369777341e-05	MUC5AC+ High	TMEM60
3.0260344978206e-10	2.15671596816262	0.524	0.272	1.01959206369567e-05	MUC5AC+ High	MVB12A
3.03173477451899e-10	0.488685734041712	0.427	0.187	1.02151271492643e-05	MUC5AC+ High	C11orf54
3.04423798157197e-10	1.91981256591464	0.417	0.183	1.02572554551086e-05	MUC5AC+ High	TFDP2
3.05226325442042e-10	0.490551104732257	0.456	0.208	1.02842958094442e-05	MUC5AC+ High	SCFD1
3.07903803552239e-10	0.520954342962347	0.252	0.082	1.03745107568891e-05	MUC5AC+ High	PCNXL3
3.11994236818004e-10	4.19612434817516	0.369	0.153	1.05123338153458e-05	MUC5AC+ High	INPP1
3.23125780981918e-10	0.256285433052114	0.379	0.16	1.08874000644048e-05	MUC5AC+ High	FARSB
3.23813635897608e-10	0.761849253013535	0.485	0.236	1.0910576647934e-05	MUC5AC+ High	CCNL2
3.26642893152751e-10	0.556457861632771	0.282	0.097	1.10059056418888e-05	MUC5AC+ High	PHF23
3.29957887696165e-10	0.987793893434804	0.485	0.224	1.11176010680346e-05	MUC5AC+ High	CLN5
3.31953425446396e-10	0.809661990367655	0.398	0.174	1.11848387169909e-05	MUC5AC+ High	QRICH1
3.32559580761557e-10	0.974067815550012	0.33	0.13	1.12052625141799e-05	MUC5AC+ High	TMEM184B
3.32929148269665e-10	0.348240560187149	0.369	0.148	1.12177147217981e-05	MUC5AC+ High	HINT3
3.45809193983513e-10	0.523010011846001	0.272	0.094	1.16516949820805e-05	MUC5AC+ High	GPN2
3.4909253198918e-10	0.81472978798296	0.32	0.123	1.17623237728434e-05	MUC5AC+ High	EHMT2
3.53957394214261e-10	0.646138231237947	0.359	0.151	1.19262404406553e-05	MUC5AC+ High	TUG1
3.55009123904369e-10	1.11209734088443	0.427	0.198	1.19616774208338e-05	MUC5AC+ High	PURA
3.56827832658754e-10	4.82052403415477	0.553	0.289	1.20229569936041e-05	MUC5AC+ High	SREK1IP1
3.57674547299788e-10	1.29858671108693	0.456	0.214	1.20514861967191e-05	MUC5AC+ High	TM2D2
3.66849384909435e-10	0.420021479421407	0.456	0.206	1.23606231751385e-05	MUC5AC+ High	PROSC
3.7850797010883e-10	0.282686895520785	0.476	0.223	1.27534475448469e-05	MUC5AC+ High	CDC73
3.85690549965546e-10	0.341225363733032	0.301	0.109	1.29954573905391e-05	MUC5AC+ High	GCNT1
3.86537251901426e-10	1.12556862808413	0.427	0.196	1.30239861655667e-05	MUC5AC+ High	KIAA0141
3.87116683867046e-10	0.831898495394585	0.427	0.19	1.30435095462163e-05	MUC5AC+ High	UTP11L
3.89650552015119e-10	0.414800131242179	0.544	0.284	1.31288856995974e-05	MUC5AC+ High	NSFL1C
3.90881286249056e-10	1.71039764158353	0.515	0.26	1.31703540588757e-05	MUC5AC+ High	SUPT5H
3.97127449197635e-10	0.412814497130885	0.447	0.204	1.33808122732651e-05	MUC5AC+ High	CASC3
4.0172920123887e-10	0.7089106137479	0.602	0.333	1.35358637065425e-05	MUC5AC+ High	CWC15
4.17495845024281e-10	0.530569748854157	0.32	0.121	1.40671050022481e-05	MUC5AC+ High	FN3KRP
4.28535917622456e-10	1.01855090864117	0.35	0.143	1.4439089208371e-05	MUC5AC+ High	DCAF10
4.34950220858616e-10	1.35447968432757	0.485	0.24	1.46552127416102e-05	MUC5AC+ High	SFT2D2
4.38162859388909e-10	3.22870604775634	0.476	0.236	1.47634593842499e-05	MUC5AC+ High	GOPC
4.3900477154688e-10	0.755127436677523	0.495	0.245	1.47918267725006e-05	MUC5AC+ High	KRR1
4.61370142113941e-10	0.260950729230016	0.485	0.227	1.55454055683871e-05	MUC5AC+ High	TAF12
4.69897682847545e-10	1.26097486210003	0.495	0.248	1.58327325258652e-05	MUC5AC+ High	CHMP4A
4.73075934627181e-10	0.47513224200581	0.408	0.175	1.59398205413282e-05	MUC5AC+ High	ARMCX6
4.76230688955461e-10	1.28614765747925	0.262	0.09	1.60461168336653e-05	MUC5AC+ High	CHPF2
4.78905311975575e-10	0.27716642246407	0.388	0.165	1.6136235581705e-05	MUC5AC+ High	SAV1
4.7990323989001e-10	0.368826750670214	0.282	0.098	1.6169859764854e-05	MUC5AC+ High	TKFC
4.82984124968492e-10	2.1242520762254	0.359	0.148	1.62736671066884e-05	MUC5AC+ High	WBP1L
5.02072633609819e-10	0.724226991973535	0.369	0.156	1.69168353168492e-05	MUC5AC+ High	ATP13A1
5.12891651105051e-10	0.307494140821545	0.252	0.082	1.72813712923336e-05	MUC5AC+ High	PEX11G
5.15655955619741e-10	0.555899286647947	0.301	0.111	1.73745117686516e-05	MUC5AC+ High	PDHX
5.19690087125427e-10	0.840326453436093	0.447	0.205	1.75104377956041e-05	MUC5AC+ High	CLCN3
5.20184990551739e-10	0.733385813509622	0.573	0.332	1.75271130716503e-05	MUC5AC+ High	MPLKIP
5.20283919680965e-10	0.684938723877552	0.534	0.273	1.75304463897304e-05	MUC5AC+ High	HUWE1
5.27551572001048e-10	0.944996386324092	0.427	0.198	1.77753226670033e-05	MUC5AC+ High	IL4R
5.38780329251793e-10	0.771811308356446	0.417	0.187	1.81536644138099e-05	MUC5AC+ High	NOC2L
5.46533303797747e-10	1.26509819270532	0.262	0.089	1.84148931381613e-05	MUC5AC+ High	GPD1L
5.49551831214826e-10	0.526210248323558	0.32	0.123	1.85165994009524e-05	MUC5AC+ High	MRPL12
5.54741963291788e-10	0.571813535707259	0.272	0.096	1.86914757111535e-05	MUC5AC+ High	ING5
5.65231082343522e-10	0.561895993216924	0.262	0.089	1.90448960884826e-05	MUC5AC+ High	SLC2A8
5.72320679856972e-10	0.554308401694753	0.291	0.105	1.92837729871008e-05	MUC5AC+ High	KIF1BP
5.72851136404355e-10	0.58019421094561	0.282	0.102	1.93016461900083e-05	MUC5AC+ High	GLCE
5.7614319721769e-10	2.81929803217567	0.602	0.347	1.94125688870529e-05	MUC5AC+ High	IDH3G
5.84208088677924e-10	0.314553464272296	0.573	0.34	1.9684307339914e-05	MUC5AC+ High	PNN
5.855804943878e-10	0.508481008274674	0.311	0.117	1.97305491779025e-05	MUC5AC+ High	TIMM10B
5.94766758096352e-10	1.76035258931297	0.398	0.177	2.00400711472985e-05	MUC5AC+ High	MED21
5.96334041568129e-10	1.61320637990087	0.534	0.261	2.00928791965965e-05	MUC5AC+ High	LINC00998
5.96377934781456e-10	1.20580121796956	0.534	0.289	2.00943581345264e-05	MUC5AC+ High	RPL7L1
6.02121787144139e-10	0.74354326761429	0.485	0.232	2.02878914960346e-05	MUC5AC+ High	SPG7
6.02297093056619e-10	0.694711255395633	0.427	0.197	2.02937982534497e-05	MUC5AC+ High	ABR
6.02611997436387e-10	0.894766154047937	0.388	0.172	2.03044086416216e-05	MUC5AC+ High	NADSYN1
6.12710823549723e-10	0.711857710203706	0.262	0.09	2.06446784886844e-05	MUC5AC+ High	SNAP47
6.25490470728516e-10	0.462420907852333	0.291	0.106	2.10752759207266e-05	MUC5AC+ High	ACAD9
6.28340152601751e-10	3.65677365982155	0.553	0.302	2.11712931017634e-05	MUC5AC+ High	MRPS23
6.43443821073976e-10	0.494063534969527	0.485	0.237	2.16801961072665e-05	MUC5AC+ High	CTDNEP1
6.51597942093785e-10	0.39944203840885	0.495	0.242	2.1954941060908e-05	MUC5AC+ High	NFU1
6.73931952039596e-10	0.454403686399634	0.447	0.202	2.27074631920221e-05	MUC5AC+ High	KLHDC3
6.80629458777212e-10	0.72371928718444	0.272	0.096	2.29331289840394e-05	MUC5AC+ High	THAP9-AS1
7.0800158947277e-10	1.36181665015801	0.476	0.23	2.38554055556955e-05	MUC5AC+ High	NUTM2A-AS1
7.20529021266557e-10	0.712358561574514	0.573	0.313	2.42775048425554e-05	MUC5AC+ High	EFCAB14
7.27864596017598e-10	0.799631736705143	0.388	0.169	2.45246696982169e-05	MUC5AC+ High	UFSP2
7.5943805563485e-10	0.630108532417808	0.427	0.194	2.55885058465606e-05	MUC5AC+ High	SCYL1
7.77978574826361e-10	0.538846788923053	0.437	0.198	2.62132101001994e-05	MUC5AC+ High	FBXL15
7.82680609341011e-10	0.848526375728334	0.417	0.182	2.6371640451136e-05	MUC5AC+ High	RAB22A
8.02224245481259e-10	1.64951693094675	0.476	0.235	2.70301437272455e-05	MUC5AC+ High	XIAP
8.0230001025997e-10	0.696314302323451	0.311	0.119	2.70326965456994e-05	MUC5AC+ High	DOCK5
8.04916478113524e-10	1.02785723633895	0.466	0.226	2.71208558135571e-05	MUC5AC+ High	KARS
8.17107602341351e-10	0.549704967703527	0.369	0.154	2.75316235532895e-05	MUC5AC+ High	FAM172A
8.18158693434249e-10	0.440767674490832	0.262	0.09	2.75670390165736e-05	MUC5AC+ High	C7orf49
8.25680105490229e-10	1.05610128274874	0.427	0.202	2.78204654743878e-05	MUC5AC+ High	RIF1
8.56774821938919e-10	0.604848180094242	0.398	0.176	2.88681708504099e-05	MUC5AC+ High	THAP7
8.62421063080265e-10	0.648148657508874	0.515	0.269	2.90584152994265e-05	MUC5AC+ High	PRELID3B
8.62957699484664e-10	0.545921912150292	0.524	0.265	2.90764967264363e-05	MUC5AC+ High	C12orf10
8.69328701456655e-10	0.427956693794279	0.272	0.097	2.92911612668805e-05	MUC5AC+ High	DGKA
8.69950130428498e-10	1.40413309457604	0.408	0.187	2.93120996946578e-05	MUC5AC+ High	DDX39B
8.80942958369971e-10	0.414433872834942	0.272	0.095	2.96824920393178e-05	MUC5AC+ High	TMEM168
8.87246515260351e-10	1.79384192689693	0.408	0.189	2.98948840851823e-05	MUC5AC+ High	ARFGEF1
8.95419949057598e-10	1.0037963061373	0.379	0.164	3.01702797635467e-05	MUC5AC+ High	UBALD1
9.0859798086685e-10	1.27717864972511	0.408	0.188	3.06143003673276e-05	MUC5AC+ High	VPS72
9.26319363233243e-10	0.460502442744079	0.369	0.158	3.12114046247809e-05	MUC5AC+ High	ARL14EP
9.80786211810123e-10	1.03565492774323	0.282	0.102	3.30466106207303e-05	MUC5AC+ High	USP5
1.00046165608744e-09	0.272106885985241	0.301	0.109	3.37095550402103e-05	MUC5AC+ High	SH2B1
1.00243613732648e-09	0.307599172624822	0.476	0.228	3.37760832110784e-05	MUC5AC+ High	PTPN11
1.01643111401658e-09	0.69349736567673	0.447	0.204	3.42476299556746e-05	MUC5AC+ High	MSRB2
1.04355103641925e-09	1.13940067146337	0.32	0.126	3.51614086211102e-05	MUC5AC+ High	GPATCH4
1.07017616396409e-09	0.890030711879647	0.398	0.181	3.60585156686062e-05	MUC5AC+ High	ANKRD13A
1.07301362889638e-09	0.545711943384164	0.252	0.086	3.61541212120346e-05	MUC5AC+ High	STRN
1.07747778008022e-09	3.74063908026367	0.466	0.216	3.63045363220229e-05	MUC5AC+ High	GTF2E2
1.08305254985587e-09	1.06562019416452	0.553	0.303	3.64923726148437e-05	MUC5AC+ High	MAX
1.08837719456043e-09	0.428178976579469	0.252	0.086	3.66717811935192e-05	MUC5AC+ High	PGPEP1
1.0980096023758e-09	0.773800175340463	0.602	0.362	3.69963355424502e-05	MUC5AC+ High	RBCK1
1.10208081330122e-09	0.527605053326988	0.262	0.091	3.71335109233714e-05	MUC5AC+ High	SMG6
1.13008299603671e-09	0.586401351781954	0.476	0.234	3.80770164684609e-05	MUC5AC+ High	FAM103A1
1.13940884674314e-09	0.343304203495698	0.34	0.133	3.83912416821635e-05	MUC5AC+ High	RABEPK
1.15823917210398e-09	0.644873534344115	0.398	0.172	3.90257106648715e-05	MUC5AC+ High	CEP63
1.16211416855399e-09	0.533326827226908	0.476	0.239	3.91562747952581e-05	MUC5AC+ High	AFTPH
1.2035407370695e-09	2.89882893032024	0.291	0.104	4.05521015948196e-05	MUC5AC+ High	ALOX15
1.24611272659754e-09	2.42580127067899	0.505	0.287	4.19865222099776e-05	MUC5AC+ High	PIH1D1
1.24757881787088e-09	0.459394605013006	0.447	0.215	4.20359206893414e-05	MUC5AC+ High	PLGRKT
1.25727390135086e-09	0.509227101775994	0.476	0.235	4.2362586832116e-05	MUC5AC+ High	NFYC
1.25785816472763e-09	0.700630234406811	0.33	0.131	4.23822730023329e-05	MUC5AC+ High	TMEM5
1.273949018331e-09	0.418200409864961	0.534	0.294	4.29244382236447e-05	MUC5AC+ High	NPEPPS
1.33689728182885e-09	0.581173663576686	0.252	0.087	4.50454170139414e-05	MUC5AC+ High	FOXRED1
1.35187984946438e-09	0.978284204705061	0.417	0.195	4.55502396478527e-05	MUC5AC+ High	ZNF326
1.35705733669375e-09	0.740599953452656	0.476	0.244	4.57246899025593e-05	MUC5AC+ High	ACYP2
1.41738864983445e-09	0.970101022644339	0.359	0.152	4.7757493167522e-05	MUC5AC+ High	CLK3
1.4277343652691e-09	0.811926345026473	0.262	0.092	4.81060817033769e-05	MUC5AC+ High	CCDC106
1.46844828406497e-09	0.524738478067628	0.311	0.119	4.9477896483285e-05	MUC5AC+ High	SLC25A26
1.47438398755445e-09	0.481339783241621	0.369	0.154	4.96778940766598e-05	MUC5AC+ High	ACADS
1.53540724152118e-09	0.985688833572415	0.427	0.205	5.17340115958148e-05	MUC5AC+ High	MRPL45
