WBGeneID,WormbaseID,CelGeneID,Celegans_Symbol,Celegans_Tag,Human_Symbol,Human_Gene_ID,Identity,Evalue,Bits,Method,Publication
WBGene00010858,WBGene00010858,187440,,M04C9.3,PGPEP1L,145814,27.473,0,78.2,NotRBH-HCOPandCelEqual,
WBGene00010867,WBGene00010867,179817,tag-260,M04G12.1,IRF2BP2,359948,68.235,0,134,RBH,
WBGene00010869,WBGene00010869,187450,,M05B5.1,PTPN13,5783,2468,0,82,OnlyCelToHuman,
WBGene00010872,WBGene00010872,172457,,M05B5.4,LCAT,3931,39.05,0,263,NotRBH-HCOPandCelEqual,
WBGene00010872,WBGene00010872,172457,,M05B5.4,PLA2G15,23659,45.263,0,341,RBH,
WBGene00010873,WBGene00010873,3565192,trpa-2,M05B5.6,TRPA1,8989,26.816,1.41E-07,53.9,OnlyCelToHuman2,
WBGene00010874,WBGene00010874,174354,,M05D6.1,TTBK1,84630,37.671,6.01E-57,199,OnlyCelToHuman2,
WBGene00010875,WBGene00010875,174353,,M05D6.2,TCP11,6954,25.054,0,152,NotRBH-HCOPandCelEqual,
WBGene00010875,WBGene00010875,174353,,M05D6.2,TCP11L1,55346,30.989,0,214,RBH,
WBGene00010875,WBGene00010875,174353,,M05D6.2,TCP11L2,255394,26.623,0,181,NotRBH-HCOPandCelEqual,
WBGene00010875,WBGene00010875,174353,,M05D6.2,TCP11X1,100996631,31.754,0,125,NotRBH-HCOPandCelEqual,
WBGene00010875,WBGene00010875,174353,,M05D6.2,TCP11X2,100996648,27.206,0,139,NotRBH-HCOPandCelEqual,
WBGene00010876,WBGene00010876,174355,,M05D6.3,PTPRG,5793,1099,0,94.7,OnlyCelToHuman,
WBGene00010882,WBGene00010882,178005,atg-7,M7.5,ATG7,10533,40.497,0,482,RBH,
WBGene00010883,WBGene00010883,187456,,M7.7,TTBK1,84630,37.445,2.16E-43,160,OnlyCelToHuman2,
WBGene00010888,WBGene00010888,187460,dlc-2,M18.2,DYNLL2,140735,44.444,4.73E-22,81.6,OnlyCelToHuman2,
WBGene00010889,WBGene00010889,178154,,M18.3,ASNSD1,54529,32.046,0,207,RBH,
WBGene00010890,WBGene00010890,178156,ddb-1,M18.5,DDB1,1642,37.211,0,793,RBH,
WBGene00010891,WBGene00010891,187461,,M18.6,CRBN,51185,24.855,0,78.2,RBH,
WBGene00010892,WBGene00010892,178158,dhhc-6,M18.8,ZDHHC6,64429,35.363,0,268,RBH,
WBGene00010896,WBGene00010896,174645,,M28.5,SNU13,4809,77.344,0,190,RBH,
WBGene00010897,WBGene00010897,174644,lact-3,M28.6,LACTB,114294,33.333,1.13E-06,50.4,OnlyCelToHuman2,
WBGene00010898,WBGene00010898,174643,nphp-1,M28.7,NPHP1,4867,24.021,0,98.6,RBH,
WBGene00010902,WBGene00010902,187470,,M79.2,GPAT3,84803,35.048,4.35E-50,175,OnlyCelToHuman2,
WBGene00010904,WBGene00010904,175591,ugt-62,M88.1,UGT2B7,7364,32.114,0,221,RBH,
WBGene00010905,WBGene00010905,175592,mrps-34,M88.2,MRPS34,65993,32.061,0,59.7,RBH,
WBGene00010908,WBGene00010908,175595,imph-1,M88.5,IGF2BP2,10644,28.099,0,129,RBH,
WBGene00010909,WBGene00010909,175593,cisd-3.1,M88.7,CISD3,284106,39.13,0,72.4,RBH,
WBGene00010911,WBGene00010911,174671,,M106.3,PTGR2,145482,46.087,0,314,RBH,
WBGene00010911,WBGene00010911,174671,,M106.3,G3V3Y1,-,33.529,0,176,NotRBH-HCOPandCelEqual,
WBGene00010912,WBGene00010912,174672,gmps-1,M106.4,GMPS,8833,51.003,0,655,RBH,
WBGene00010913,WBGene00010913,187472,,M110.3,March5,54708,40.909,0.000000000282,57.8,RBH,
WBGene00010915,WBGene00010915,187474,,M110.7,PNPLA6,10908,40.132,2.92E-180,563,OnlyCelToHuman2,
WBGene00010918,WBGene00010918,178112,,M117.1,SLC17A5,26503,23.544,3.23E-23,102,OnlyCelToHuman2,
WBGene00010919,WBGene00010919,187477,,M117.3,YWHAQ,10971,41.732,8.44E-21,83.6,OnlyCelToHuman2,
WBGene00010923,WBGene00010923,176525,rle-1,M142.6,RC3H2,54542,45.628,0,316,NotRBH-HCOPandCelEqual,
WBGene00010923,WBGene00010923,176525,rle-1,M142.6,RC3H1,149041,49.33,0,338,RBH,
WBGene00010924,WBGene00010924,181380,,M153.1,PYCR1,5831,49.624,9.50E-83,251,OnlyCelToHuman2,
WBGene00010925,WBGene00010925,187483,,M153.2,MFSD11,79157,35.204,0,232,RBH,
WBGene00010931,WBGene00010931,180300,,M162.5,SLC17A6,57084,24.222,5.02E-30,123,OnlyCelToHuman2,
WBGene00010936,WBGene00010936,187492,ztf-14,M163.2,GLI2,2736,41.27,1.09E-45,171,OnlyCelToHuman2,
WBGene00010941,WBGene00010941,174493,gss-1,M176.2,GSS,2937,39.362,0,284,RBH,
WBGene00010945,WBGene00010945,174500,chil-13,M176.8,CHI3L1,1116,365,0,98.2,OnlyCelToHuman,
WBGene00010959,WBGene00010959,2565698,nduo-1,MTCE.11,MT-ND1,4535,34.459,1.08E-51,172,OnlyCelToHuman2,
WBGene00010960,WBGene00010960,2565704,atp-6,MTCE.12,MT-ATP6,4508,32.692,0,60.5,RBH,
WBGene00010962,WBGene00010962,2565701,ctc-3,MTCE.23,MT-CO3,4514,42.913,0,196,RBH,
WBGene00010963,WBGene00010963,2565705,nduo-4,MTCE.25,MT-ND4,4538,32.931,0,156,RBH,
WBGene00010964,WBGene00010964,2565700,ctc-1,MTCE.26,MT-CO1,4512,60.665,0,638,RBH,
WBGene00010965,WBGene00010965,2565697,ctc-2,MTCE.31,MT-CO2,4513,44.5,0,167,RBH,
WBGene00010967,WBGene00010967,2565703,nduo-5,MTCE.35,MT-ND5,4540,35.311,0,183,RBH,
WBGene00010974,WBGene00010974,187516,bbs-5,R01H10.6,BBS5,129880,44.986,0,326,RBH,
WBGene00010974,WBGene00010974,187516,bbs-5,R01H10.6,BBS5,129880,44.545,0,296,NotRBH-HCOPandCelEqual,
WBGene00010975,WBGene00010975,187517,,R01H10.7,INPP4A,3631,28.779,0,157,RBH,
WBGene00010975,WBGene00010975,187517,,R01H10.7,INPP4B,8821,25,0,162,NotRBH-HCOPandCelEqual,
WBGene00010983,WBGene00010983,187534,mocs-1,R03A10.3,MOCOS,55034,42.094,0,330,RBH,
WBGene00010984,WBGene00010984,181633,nkat-3,R03A10.4,KYAT3,56267,44.444,0,383,RBH,
WBGene00010985,WBGene00010985,181634,,R03A10.5,SEC14L3,266629,319,0,76.3,OnlyCelToHuman,
WBGene00010986,WBGene00010986,3564903,sprr-1,R03A10.6,HCRTR2,3062,423,0.0000000341,55.5,OnlyCelToHuman,
WBGene00010988,WBGene00010988,174681,metr-1,R03D7.1,MTR,4548,63.745,0,1665,RBH,
WBGene00010989,WBGene00010989,174682,,R03D7.2,ZGRF1,55345,2038,0,73.9,OnlyCelToHuman,
WBGene00010990,WBGene00010990,174683,tceb-3,R03D7.4,ELOA,6924,32.45,0,74.3,RBH,
WBGene00010990,WBGene00010990,174683,tceb-3,R03D7.4,ELOA2,51224,30.37,0.000000000203,62.8,NotRBH-HCOPandCelEqual,
WBGene00010990,WBGene00010990,174683,tceb-3,R03D7.4,ELOA3,162699,26.639,0,64.3,NotRBH-HCOPandCelEqual,
WBGene00010990,WBGene00010990,174683,tceb-3,R03D7.4,ELOA3B,728929,26.639,0,64.7,NotRBH-HCOPandCelEqual,
WBGene00010990,WBGene00010990,174683,tceb-3,R03D7.4,ELOA3D,100506888,26.23,0.000000000456,61.2,NotRBH-HCOPandCelEqual,
WBGene00010990,WBGene00010990,174683,tceb-3,R03D7.4,ELOA3C,107983955,26.23,0.000000000125,62,NotRBH-HCOPandCelEqual,
WBGene00010991,WBGene00010991,187536,,R03D7.5,GSK3B,2932,33.435,1.00E-42,153,OnlyCelToHuman2,
WBGene00010992,WBGene00010992,174684,,R03D7.8,PPP1CA,5499,26.641,6.92E-25,105,OnlyCelToHuman2,
WBGene00010993,WBGene00010993,181526,vha-20,R03E1.2,ATP6AP2,10159,22.703,0,63.9,RBH,
WBGene00010993,WBGene00010993,181526,vha-20,R03E1.2,ATP6AP2,10159,22.911,0,62,NotRBH-HCOPandCelEqual,
WBGene00010994,WBGene00010994,181525,lgc-25,R03E1.3,CHRNA4,1137,336,0,94,OnlyCelToHuman,
WBGene00010999,WBGene00010999,187546,,R03G8.4,ERAP2,64167,692,0,255,OnlyCelToHuman,
WBGene00011000,WBGene00011000,181438,,R03G8.6,LNPEP,4012,851,0,278,OnlyCelToHuman,
WBGene00011002,WBGene00011002,187567,nhr-205,R04B5.3,RXRA,6256,243,0,78.6,OnlyCelToHuman,
WBGene00011003,WBGene00011003,179405,,R04B5.5,SORD,6652,53.488,0,391,RBH,
WBGene00011004,WBGene00011004,179404,,R04B5.6,SORD,6652,50,7.94E-125,362,OnlyCelToHuman2,
WBGene00011006,WBGene00011006,187570,ugt-47,R04B5.9,UGT1A6,54578,518,0,167,OnlyCelToHuman,
WBGene00011009,WBGene00011009,187573,cyp-14a4,R04D3.1,CYP2C8,1558,32.983,4.12E-78,252,OnlyCelToHuman2,
WBGene00011017,WBGene00011017,179689,,R04F11.5,TIMM29,90580,25.258,0,65.5,RBH,
WBGene00011029,WBGene00011029,173096,abhd-11.2,R05D7.4,ABHD11,83451,38.078,0,185,RBH,
WBGene00011032,WBGene00011032,172651,ddx-52,R05D11.4,DDX52,11056,37.937,0,362,RBH,
WBGene00011033,WBGene00011033,172649,,R05D11.5,TMEM208,29100,31.928,0,82.4,RBH,
WBGene00011035,WBGene00011035,172652,snrp-27,R05D11.7,SNRNP27,11017,48.193,0,79.7,RBH,
WBGene00011038,WBGene00011038,174582,,R05H5.3,NXNL2,158046,37.584,1.78E-28,102,OnlyCelToHuman2,
WBGene00011039,WBGene00011039,174581,,R05H5.4,FES,2242,820,0,214,OnlyCelToHuman,
WBGene00011040,WBGene00011040,187628,,R05H5.5,ARV1,64801,29.082,0,95.5,RBH,
WBGene00011043,WBGene00011043,175145,rbm-28,R05H10.2,RBM28,55131,43.173,0,206,RBH,
WBGene00011045,WBGene00011045,187630,gpx-2,R05H10.5,GPX4,2879,48.077,1.29E-42,140,OnlyCelToHuman2,
WBGene00011050,WBGene00011050,175091,agl-1,R06A4.8,AGL,178,43.478,0,1252,RBH,
WBGene00011051,WBGene00011051,175092,pfs-2,R06A4.9,WDR33,55339,43.713,0,513,RBH,
WBGene00011052,WBGene00011052,187635,arrd-11,R06B9.1,ARRDC2,27106,28.308,3.15E-26,108,OnlyCelToHuman2,
WBGene00011053,WBGene00011053,187636,arrd-12,R06B9.2,ARRDC3,57561,30.508,1.10E-17,79.3,OnlyCelToHuman2,
WBGene00011054,WBGene00011054,175022,arrd-13,R06B9.3,ARRDC2,27106,27.469,7.50E-25,105,OnlyCelToHuman2,
WBGene00011055,WBGene00011055,175021,arrd-14,R06B9.4,ARRDC2,27106,23.659,1.18E-12,68.2,OnlyCelToHuman2,
WBGene00011058,WBGene00011058,173075,fdps-1,R06C1.2,FDPS,2224,36.76,0,202,RBH,
WBGene00011059,WBGene00011059,173076,,R06C1.4,CSTF2T,23283,50,1.25E-21,86.7,OnlyCelToHuman2,
WBGene00011061,WBGene00011061,172463,wago-1,R06C7.1,AGO3,192669,25.597,2.02E-42,167,OnlyCelToHuman2,
WBGene00011064,WBGene00011064,172466,adsl-1,R06C7.5,ADSL,158,46.908,0,436,RBH,
WBGene00011065,WBGene00011065,187641,,R06C7.6,WDYHV1,55093,37.097,0,122,RBH,
WBGene00011066,WBGene00011066,172470,ztf-15,R06C7.9,ZNF208,7757,855,0,75.9,OnlyCelToHuman,
WBGene00011067,WBGene00011067,174661,vps-11,R06F6.2,VPS11,55823,28.095,0,352,RBH,
WBGene00011068,WBGene00011068,174662,set-14,R06F6.4,SMYD1,150572,29.435,0,95.5,NotRBH-HCOPandCelEqual,
WBGene00011069,WBGene00011069,187642,ceh-62,R06F6.6,GBX1,2636,355,0,73.9,OnlyCelToHuman,
WBGene00011071,WBGene00011071,174664,,R06F6.8,RIC1,57589,27.071,0,531,RBH,
WBGene00011076,WBGene00011076,181200,scav-5,R07B1.3,SCARB1,949,446,0,120,OnlyCelToHuman,
WBGene00011083,WBGene00011083,3565633,glo-1,R07B1.12,RAB32,10981,50,0,206,RBH,
WBGene00011083,WBGene00011083,3565633,glo-1,R07B1.12,RAB38,23682,54.286,0,190,NotRBH-HCOPandCelEqual,
WBGene00011088,WBGene00011088,187655,kmo-2,R07B7.4,KMO,8564,35.194,7.49E-80,255,OnlyCelToHuman2,
WBGene00011089,WBGene00011089,179657,kmo-1,R07B7.5,KMO,8564,45.964,0,425,RBH,
WBGene00011090,WBGene00011090,179658,,R07B7.6,GCNT3,9245,22.055,1.16E-15,78.6,OnlyCelToHuman2,
WBGene00011092,WBGene00011092,187657,,R07B7.8,PLB1,151056,33.234,2.29E-41,157,OnlyCelToHuman2,
WBGene00011093,WBGene00011093,179659,,R07B7.9,PLB1,151056,32.012,1.35E-32,132,OnlyCelToHuman2,
WBGene00011094,WBGene00011094,187658,,R07B7.10,SLC25A45,283130,281,0,181,OnlyCelToHuman,
WBGene00011095,WBGene00011095,179660,gana-1,R07B7.11,GLA,2717,43.073,0,314,NotRBH-HCOPandCelEqual,
WBGene00011095,WBGene00011095,179660,gana-1,R07B7.11,NAGA,4668,43.921,0,315,RBH,
WBGene00011097,WBGene00011097,187660,nhr-206,R07B7.13,NR1H3,10062,397,0,92.8,OnlyCelToHuman,
WBGene00011098,WBGene00011098,187661,nhr-207,R07B7.14,NR1H3,10062,305,0,85.9,OnlyCelToHuman,
WBGene00011099,WBGene00011099,187662,nhr-208,R07B7.15,NR1H3,10062,392,0,98.2,OnlyCelToHuman,
WBGene00011100,WBGene00011100,187663,nhr-209,R07B7.16,ESRRG,2104,430,0,88.2,OnlyCelToHuman,
WBGene00011102,WBGene00011102,181242,,R07E3.1,CTSF,8722,34.194,1.25E-40,150,OnlyCelToHuman2,
WBGene00011105,WBGene00011105,187678,,R07E3.4,SLC25A6,293,298,0,274,OnlyCelToHuman,
WBGene00011106,WBGene00011106,181241,acl-5,R07E3.5,GPAT4,137964,48.113,0,422,RBH,
WBGene00011109,WBGene00011109,175574,,R07E5.1,GPATCH1,55094,29.901,0,250,RBH,
WBGene00011110,WBGene00011110,175573,prdx-3,R07E5.2,PRDX3,10935,66.845,0,278,RBH,
WBGene00011111,WBGene00011111,175571,snfc-5,R07E5.3,SMARCB1,6598,50.777,0,377,RBH,
WBGene00011112,WBGene00011112,175568,,R07E5.4,IFI30,10437,24.503,2.62E-09,54.7,OnlyCelToHuman2,
WBGene00011116,WBGene00011116,259501,pdcd-2,R07E5.10,VMA21,203547,41.379,8.11E-10,51.2,OnlyCelToHuman2,
WBGene00011119,WBGene00011119,259500,mpc-1,R07E5.13,MPC1,51660,55,0,119,RBH,
WBGene00011119,WBGene00011119,259500,mpc-1,R07E5.13,MPC1L,347411,57.471,0,115,NotRBH-HCOPandCelEqual,
WBGene00011122,WBGene00011122,178025,cpt-2,R07H5.2,CPT2,1376,45.779,0,552,RBH,
WBGene00011123,WBGene00011123,187686,nuaf-3,R07H5.3,NDUFAF3,25915,39.041,0,107,RBH,
WBGene00011128,WBGene00011128,178028,,R07H5.8,ADK,132,51.17,0,354,RBH,
WBGene00011133,WBGene00011133,187692,,R08A2.2,PPP1CC,5501,40.541,6.24E-77,239,OnlyCelToHuman2,
WBGene00011139,WBGene00011139,181301,,R08B4.3,CRBN,51185,39.286,2.42E-08,51.6,OnlyCelToHuman2,
WBGene00011142,WBGene00011142,176266,,R08D7.1,BUD13,84811,33.209,0,122,RBH,
WBGene00011143,WBGene00011143,176267,rpap-2,R08D7.2,RPAP2,79871,32.432,0,63.5,RBH,
WBGene00011144,WBGene00011144,176269,,R08D7.4,EEF2KMT,196483,28.06,0,89.7,RBH,
WBGene00011145,WBGene00011145,187699,,R08D7.5,CETN2,1069,172,0,87,OnlyCelToHuman,
WBGene00011146,WBGene00011146,176270,pde-2,R08D7.6,PDE2A,5138,37.476,0,367,RBH,
WBGene00011147,WBGene00011147,187700,,R08D7.7,XYLB,9942,39.006,0,390,RBH,
WBGene00011150,WBGene00011150,187716,nhr-269,R08H2.9,RXRG,6258,439,0,82.8,OnlyCelToHuman,
WBGene00011155,WBGene00011155,173070,rbm-3.1,R09B3.2,CSTF2T,23283,46.053,5.98E-20,81.6,OnlyCelToHuman2,
WBGene00011156,WBGene00011156,173071,rbm-3.2,R09B3.3,CSTF2T,23283,45.679,4.32E-21,85.1,OnlyCelToHuman2,
WBGene00011157,WBGene00011157,187731,chil-15,R09D1.1,CHI3L2,1117,366,0,103,OnlyCelToHuman,
WBGene00011158,WBGene00011158,187732,chil-16,R09D1.2,CHIT1,1118,25,1.26E-22,99.8,OnlyCelToHuman2,
WBGene00011159,WBGene00011159,187733,chil-17,R09D1.3,CHI3L1,1116,358,0,96.3,OnlyCelToHuman,
WBGene00011161,WBGene00011161,187735,chil-18,R09D1.5,CHIA,27159,366,0,87.8,OnlyCelToHuman,
WBGene00011162,WBGene00011162,187736,chil-19,R09D1.6,CHIT1,1118,23.263,6.48E-23,100,OnlyCelToHuman2,
WBGene00011163,WBGene00011163,187737,chil-20,R09D1.7,CHI3L1,1116,363,0,96.3,OnlyCelToHuman,
WBGene00011164,WBGene00011164,174502,chil-21,R09D1.8,CHI3L1,1116,358,0,102,OnlyCelToHuman,
WBGene00011166,WBGene00011166,187738,chil-22,R09D1.10,CHI3L2,1117,366,0,110,OnlyCelToHuman,
WBGene00011167,WBGene00011167,187739,chil-23,R09D1.11,CHIT1,1118,23.145,3.43E-16,80.1,OnlyCelToHuman2,
WBGene00011168,WBGene00011168,174501,,R09D1.12,FGFR3,2261,31.222,8.10E-52,186,OnlyCelToHuman2,
WBGene00011169,WBGene00011169,187740,,R09D1.13,KDR,3791,1165,0,149,OnlyCelToHuman,
WBGene00011173,WBGene00011173,177918,acs-18,R09E10.3,ACSL5,51703,682,0,452,OnlyCelToHuman,
WBGene00011175,WBGene00011175,187743,,R09E10.5,SUSD2,56241,27.612,2.09E-15,81.6,OnlyCelToHuman2,
WBGene00011181,WBGene00011181,187757,,R09H10.3,TTR,7276,28.777,0,57.8,RBH,
WBGene00011182,WBGene00011182,177952,,R09H10.5,MUC3A,4584,3010,0.00000000891,60.5,OnlyCelToHuman,
WBGene00011185,WBGene00011185,179888,,R10D12.1,SLC17A6,57084,26.205,9.80E-35,136,OnlyCelToHuman2,
WBGene00011191,WBGene00011191,187766,,R10D12.10,TTBK2,146057,298,0,129,OnlyCelToHuman,
WBGene00011193,WBGene00011193,179890,algn-13,R10D12.12,ALG13,79868,44.444,0,113,RBH,
WBGene00011194,WBGene00011194,179891,,R10D12.13,CCDC97,90324,33.125,0,69.7,RBH,
WBGene00011201,WBGene00011201,187770,nth-1,R10E4.5,NTHL1,4913,50.917,0,228,RBH,
WBGene00011216,WBGene00011216,176381,usp-46,R10E11.3,USP46,64854,62.408,0,507,RBH,
WBGene00011216,WBGene00011216,176381,usp-46,R10E11.3,USP12,219333,61.425,0,499,NotRBH-HCOPandCelEqual,
WBGene00011218,WBGene00011218,3565637,,R10E11.6,SYNRG,11276,31.159,0,68.2,RBH,
WBGene00011222,WBGene00011222,177930,,R10H10.3,CSMD3,114788,32.258,1.90E-10,62.4,OnlyCelToHuman2,
WBGene00011224,WBGene00011224,187789,,R10H10.6,RFK,55312,48.438,0,128,RBH,
WBGene00011225,WBGene00011225,177932,,R10H10.7,TTI1,9675,28.448,0.00000205,51.2,RBH,
WBGene00011226,WBGene00011226,181692,slc-25A21,R11.1,SLC25A21,89874,57.732,0,329,RBH,
WBGene00011232,WBGene00011232,172556,pck-2,R11A5.4,PCK1,5105,57.774,0,756,NotRBH-HCOPandCelEqual,
WBGene00011232,WBGene00011232,172556,pck-2,R11A5.4,PCK2,5106,58.92,0,774,RBH,
WBGene00011235,WBGene00011235,172557,suro-1,R11A5.7,CPA4,51200,416,0,218,OnlyCelToHuman,
WBGene00011237,WBGene00011237,177923,gkow-1,R11A8.2,GPKOW,27238,28.875,0,154,RBH,
WBGene00011238,WBGene00011238,187799,ugt-59,R11A8.3,UGT1A1,54658,496,0,149,OnlyCelToHuman,
WBGene00011239,WBGene00011239,177925,pges-2,R11A8.5,PTGES2,80142,45.29,0,245,RBH,
WBGene00011240,WBGene00011240,177927,mask-1,R11A8.7,ANKRD17,26057,65.385,0,514,RBH,
WBGene00011242,WBGene00011242,179738,,R11D1.1,DCAF5,8816,30.939,0,136,RBH,
WBGene00011247,WBGene00011247,187809,mrpl-49,R11D1.9,MRPL49,740,31.325,0,93.6,RBH,
WBGene00011249,WBGene00011249,187819,,R11G10.2,SELENBP1,8991,35.054,5.32E-87,276,OnlyCelToHuman2,
WBGene00011250,WBGene00011250,179964,,R11H6.2,SERINC3,10955,42.283,1.41E-119,357,OnlyCelToHuman2,
WBGene00011253,WBGene00011253,179965,,R11H6.5,ILF2,3608,36.927,0,214,RBH,
WBGene00011254,WBGene00011254,187844,,R12G8.1,PRKCD,5580,42.331,8.79E-40,141,OnlyCelToHuman2,
WBGene00011257,WBGene00011257,187848,npax-3,R13.2,PAX9,5083,42.857,2.94E-09,55.5,OnlyCelToHuman2,
WBGene00011258,WBGene00011258,177975,best-15,R13.3,BEST4,266675,394,0,285,OnlyCelToHuman,
WBGene00011259,WBGene00011259,3565074,miz-1,R13.4,ZMIZ1,57178,847,0.000000000104,65.1,OnlyCelToHuman,
WBGene00011260,WBGene00011260,187872,cnnm-5,R13G10.4,CNNM2,54805,25.132,2.41E-26,115,OnlyCelToHuman2,
WBGene00011261,WBGene00011261,179620,nphp-4,R13H4.1,NPHP4,261734,23.709,0,170,RBH,
WBGene00011262,WBGene00011262,179621,pho-8,R13H4.3,ACP2,53,33.731,1.18E-51,178,OnlyCelToHuman2,
WBGene00011268,WBGene00011268,176514,pde-12,R17.2,PDE12,201626,30.149,0,142,RBH,
WBGene00011269,WBGene00011269,176513,,R17.3,SBSPON,157869,28.369,0,102,RBH,
WBGene00011270,WBGene00011270,179630,,R31.2,ANKRD40,91369,30.818,0,68.6,RBH,
WBGene00011271,WBGene00011271,3565030,flad-1,R53.1,FLAD1,80308,37.87,0,332,RBH,
WBGene00011272,WBGene00011272,174553,dtmk-1,R53.2,DTYMK,1841,39.45,0,164,RBH,
WBGene00011274,WBGene00011274,174555,,R53.5,PRXL2A,84293,40.385,0,120,RBH,
WBGene00011275,WBGene00011275,187885,psf-1,R53.6,GINS1,9837,40.314,0,150,RBH,
WBGene00011276,WBGene00011276,174556,aakg-5,R53.7,PRKAG1,5571,25.455,8.87E-17,81.3,OnlyCelToHuman2,
WBGene00011279,WBGene00011279,175542,asd-1,R74.5,RBFOX2,23543,204,0,131,OnlyCelToHuman,
WBGene00011280,WBGene00011280,187888,pelo-1,R74.6,PELO,53918,58.268,0,446,RBH,
WBGene00011281,WBGene00011281,175543,,R74.7,FTSJ1,24140,55.263,0,347,RBH,
WBGene00011283,WBGene00011283,179768,ttbk-7,R90.1,TTBK1,84630,61.092,0,399,RBH,
WBGene00011298,WBGene00011298,176277,,R107.2,NAXD,55739,42.014,0,200,RBH,
WBGene00011299,WBGene00011299,176278,ikke-1,R107.4,IKBKE,9641,31.496,1.78E-19,93.2,OnlyCelToHuman2,
WBGene00011302,WBGene00011302,174620,,R166.2,CLPTM1,1209,48.32,0,607,OnlyCelToHuman2,
WBGene00011303,WBGene00011303,174621,,R166.3,AMMECR1,9949,45.545,0,195,RBH,
WBGene00011303,WBGene00011303,174621,,R166.3,AMMECR1L,83607,45.455,0,184,NotRBH-HCOPandCelEqual,
WBGene00011304,WBGene00011304,174623,mnk-1,R166.5,MKNK2,2872,48.688,0,339,NotRBH-HCOPandCelEqual,
WBGene00011304,WBGene00011304,174623,mnk-1,R166.5,MKNK1,8569,43.171,0,331,RBH,
WBGene00011305,WBGene00011305,179780,,R186.1,TANGO2,128989,29.474,0,106,RBH,
WBGene00011306,WBGene00011306,179781,,R186.3,SRPRB,58477,33.761,0,100,RBH,
WBGene00011307,WBGene00011307,187919,mpst-7,R186.6,TST,7263,33.778,0,111,RBH,
WBGene00011308,WBGene00011308,179783,pnn-1,R186.7,PNN,5411,26.042,0.0000000353,55.5,RBH,
WBGene00011311,WBGene00011311,174395,,T01B7.5,UTP3,57050,26.374,0.0000000374,54.7,RBH,
WBGene00011315,WBGene00011315,187937,mbr-1,T01C1.2,LCOR,84458,48.571,0,70.9,RBH,
WBGene00011315,WBGene00011315,187937,mbr-1,T01C1.2,LCORL,254251,47.761,0,69.7,NotRBH-HCOPandCelEqual,
WBGene00011318,WBGene00011318,179995,cdt-2,T01C3.1,DTL,51514,27.596,0,133,RBH,
WBGene00011320,WBGene00011320,179997,,T01C3.3,RC3H1,149041,39.623,1.77E-07,50.4,OnlyCelToHuman2,
WBGene00011326,WBGene00011326,179859,,T01D3.1,TENM2,57451,37.727,6.39E-32,137,OnlyCelToHuman2,
WBGene00011327,WBGene00011327,179860,hlh-34,T01D3.2,NPAS1,4861,29.825,0,109,NotRBH-HCOPandCelEqual,
WBGene00011327,WBGene00011327,179860,hlh-34,T01D3.2,NPAS3,64067,27.701,0,118,RBH,
WBGene00011329,WBGene00011329,179862,zipt-9,T01D3.5,SLC39A9,55334,40.849,0,230,RBH,
WBGene00011330,WBGene00011330,179863,,T01D3.6,FCGBP,8857,26.915,0,146,RBH,
WBGene00011331,WBGene00011331,174584,,T01E8.1,FBXL13,222235,676,0.000000138,53.9,OnlyCelToHuman,
WBGene00011333,WBGene00011333,174589,nrde-2,T01E8.5,NRDE2,55051,22.959,0,79,RBH,
WBGene00011334,WBGene00011334,174588,mrps-14,T01E8.6,MRPS14,63931,40.187,0,82.4,RBH,
WBGene00011338,WBGene00011338,178060,sec-31,T01G1.3,SEC31A,22872,23.511,0,159,RBH,
WBGene00011338,WBGene00011338,178060,sec-31,T01G1.3,SEC31B,25956,29.268,0,159,NotRBH-HCOPandCelEqual,
WBGene00011339,WBGene00011339,180021,,T01G5.1,FLT4,2324,1171,0,131,OnlyCelToHuman,
WBGene00011340,WBGene00011340,187955,ugt-30,T01G5.2,UGT1A9,54600,508,0,159,OnlyCelToHuman,
WBGene00011344,WBGene00011344,172609,,T01G9.2,C16orf70,80262,36.585,0,263,RBH,
WBGene00011345,WBGene00011345,187968,dma-1,T01G9.3,IGFALS,3483,591,0,117,OnlyCelToHuman,
WBGene00011348,WBGene00011348,174271,,T01H3.2,TECPR1,25851,28.926,0,124,RBH,
WBGene00011349,WBGene00011349,174270,,T01H3.3,SLC17A8,246213,22.973,9.22E-13,70.9,OnlyCelToHuman2,
WBGene00011352,WBGene00011352,172647,rskn-1,T01H8.1,RPS6KA1,6195,63.256,0,899,RBH,
WBGene00011352,WBGene00011352,172647,rskn-1,T01H8.1,RPS6KA2,6196,61.994,0,876,NotRBH-HCOPandCelEqual,
WBGene00011352,WBGene00011352,172647,rskn-1,T01H8.1,RPS6KA3,6197,58.877,0,894,NotRBH-HCOPandCelEqual,
WBGene00011352,WBGene00011352,172647,rskn-1,T01H8.1,RPS6KA6,27330,60.85,0,845,NotRBH-HCOPandCelEqual,
WBGene00011353,WBGene00011353,187970,,T01H8.2,SRR,63826,38.006,0,198,RBH,
WBGene00011354,WBGene00011354,187971,lgc-13,T01H10.1,HTR3A,3359,320,0,103,OnlyCelToHuman,
WBGene00011355,WBGene00011355,187972,lgc-14,T01H10.2,HTR3B,9177,328,0,110,OnlyCelToHuman,
WBGene00011356,WBGene00011356,187973,lgc-15,T01H10.3,HTR3A,3359,321,0,102,OnlyCelToHuman,
